367.4419259	-162.4443761	-0.0166959
326.0494732	-234.9380973	-0.0166959
270.5218065	-297.2995835	-0.0166959
249.2667051	-315.3434048	-0.0166959
153.3900617	-371.6917748	-0.0166959
45.67302509	-399.3178244	-0.0166959
-9.99391175	-401.7479959	-0.0166959
-92.81543732	-391.1120918	-0.0166959
-145.9471704	-374.3351349	-0.0166959
-196.1370681	-350.2279358	-0.0166959
-264.4703977	-302.3682045	-0.0166959
-284.740592	-283.2535833	-0.0166959
-303.8990543	-263.0136083	-0.0166959
-321.6510032	-241.5024044	-0.0166959
-337.6766214	-218.6618655	-0.0166959
-352.1385395	-194.7920549	-0.0166959
-384.8299465	-117.8379551	-0.0166959
-392.1202579	-90.88859559	-0.0166959
-397.4745433	-63.48723883	-0.0166959
-400.8839374	-35.77793826	-0.0166959
401.5077002	0.788359539	-0.0133567
400.6906602	-27.84333661	-0.0133567
397.8067804	-55.55413154	-0.0133567
386.4207388	-110.074843	-0.0133567
377.8759806	-136.6027394	-0.0133567
355.3089136	-187.5313134	-0.0133567
290.4759069	-277.8273952	-0.0133567
178.7569802	-360.1036016	-0.0133567
127.234938	-381.3708405	-0.0133567
73.24388393	-395.1886336	-0.0133567
17.8799116	-401.4772494	-0.0133567
-219.9196281	-335.7525851	-0.0133567
393.1379142	-83.02632577	-0.0100176
341.4198445	-211.6892724	-0.0100176
309.0451251	-257.0301174	-0.0100176
226.8604675	-331.9423885	-0.0100176
100.4643464	-389.1672319	-0.0100176
-37.81994453	-400.0932219	-0.0100176
-65.47184897	-396.5571411	-0.0100176
-119.6755936	-383.6444279	-0.0100176
-171.4591217	-363.1345873	-0.0100176
-242.5878945	-319.5977482	-0.0100176
-364.7817458	-169.9067855	-0.0100176
-400.9024418	-35.51159915	-0.0100176
-395.3412814	75.68715881	-0.0100176
-389.0354214	102.882029	-0.0100176
-380.9116164	129.5838744	-0.0100176
-359.2188594	180.9668721	-0.0100176
-314.0825496	251.2947351	-0.0100176
-233.3239864	327.8701374	-0.0100176
-185.7407116	357.0023325	-0.0100176
-160.5301429	368.9827005	-0.0100176
-107.9509763	387.6293235	-0.0100176
112.5290912	386.3710185	-0.0100176
214.0100328	340.6591186	-0.0100176
237.1431402	325.0494733	-0.0100176
259.0832164	307.8020284	-0.0100176
279.7431672	289.0559161	-0.0100176
299.1094024	268.9603235	-0.0100176
317.010351	247.5598189	-0.0100176
348.0912471	201.2704037	-0.0100176
401.5130134	15.50879158	-0.0100176
-397.5041634	-63.22163779	-0.00667837
-402.4108299	-7.635345275	-0.00667837
-401.8478102	20.27235399	-0.00667837
-399.5810453	48.0928231	-0.00667837
-370.957858	155.6545171	-0.00667837
-345.7842925	205.4178181	-0.00667837
-330.7416962	228.91394	-0.00667837
-295.9908444	272.5400555	-0.00667837
-276.3745688	292.3907736	-0.00667837
-255.4700918	310.881607	-0.00667837
-210.0216246	343.2349121	-0.00667837
-134.5764625	379.2536924	-0.00667837
-53.30179717	398.8411737	-0.00667837
-25.52583853	401.5831512	-0.00667837
2.374222126	402.4595546	-0.00667837
30.25564675	401.2631781	-0.00667837
58.00527582	398.195533	-0.00667837
85.45779602	393.1644954	-0.00667837
139.0251669	377.5949409	-0.00667837
164.8406156	366.9925556	-0.00667837
189.8741733	354.6635946	-0.00667837
333.3641513	224.9585585	-0.00667837
361.0854448	176.5970749	-0.00667837
372.4967	151.1567818	-0.00667837
382.1272515	124.9870266	-0.00667837
389.6480035	98.14035635	-0.00667837
395.4220144	70.87693828	-0.00667837
399.4084888	43.30500985	-0.00667837
401.6111084	0.788562581	0.0333918
-208.0407419	-343.0024899	0.260456
-231.1311906	-327.9530514	0.260456
-253.6636487	-311.1553933	0.260456
-395.0100703	-77.22586544	0.260456
401.2090709	-13.92289317	0.263796
399.4350201	-41.71801287	0.263796
390.0339352	-96.34305288	0.263796
382.3775455	-123.4124638	0.263796
372.9240621	-149.3477662	0.263796
361.4985395	-175.0472067	0.263796
348.4722098	-199.6728892	0.263796
333.9950902	-223.1683845	0.263796
317.6524699	-246.0636876	0.263796
299.8817501	-267.5371762	0.263796
280.5783888	-287.644877	0.263796
260.0263794	-306.4770113	0.263796
238.4115667	-323.6691652	0.263796
215.1559127	-339.5224461	0.263796
191.1038548	-353.6235617	0.263796
166.1190122	-365.9950649	0.263796
140.3549504	-376.6483651	0.263796
113.8899334	-385.4120998	0.263796
86.8842483	-392.3145433	0.263796
59.47532684	-397.3656607	0.263796
32.04971491	-400.5265712	0.263796
3.944435287	-401.7639709	0.263796
-23.91539277	-401.0638679	0.263796
-51.66581863	-398.4854101	0.263796
-79.17764226	-393.9903011	0.263796
-106.2808904	-387.4876127	0.263796
-132.8547206	-379.0977669	0.263796
-158.7599921	-368.8492042	0.263796
-183.8765168	-356.8194053	0.263796
-274.6652349	-292.8675369	0.263796
-294.4794262	-273.283437	0.263796
-312.9049183	-252.3652415	0.263796
-329.7421896	-230.1340229	0.263796
-345.0936003	-206.8452374	0.263796
-358.6285634	-182.4308796	0.263796
-370.3364012	-157.389216	0.263796
-380.4051671	-131.0731276	0.263796
-388.6935589	-104.4192007	0.263796
-399.4261811	-49.39722635	0.263796
-401.8413168	-21.84735705	0.263796
-402.3134546	6.320044778	0.263796
-400.8515109	33.92818621	0.263796
-397.7829842	61.93555792	0.263796
-392.4026704	89.33177302	0.263796
-365.2439299	168.379758	0.263796
-352.671826	193.2822392	0.263796
-338.4153994	217.2588252	0.263796
-322.6013037	240.2407056	0.263796
-305.1793024	262.0326076	0.263796
-286.2563735	282.5335987	0.263796
-244.5236724	319.5346352	0.263796
-197.9598922	350.2494187	0.263796
-121.3340333	383.6546493	0.263796
-67.1016168	396.7285811	0.263796
-39.43826001	400.4233737	0.263796
-11.58704553	402.2456183	0.263796
44.15358421	399.9381626	0.263796
71.76774143	395.894222	0.263796
99.05075393	390.0132765	0.263796
248.2418222	316.5945315	0.263796
269.5504238	298.579162	0.263796
289.5578908	279.1348845	0.263796
308.1861663	258.3698309	0.263796
325.3331244	236.3683506	0.263796
340.8787681	213.2115636	0.263796
354.7502871	189.0213584	0.263796
367.0074529	163.9782247	0.263796
377.4397412	138.123331	0.263796
386.0837069	111.6198542	0.263796
392.7172819	84.54981863	0.263796
397.6372035	57.12330267	0.263796
400.5505053	29.41459042	0.263796
-385.1906243	116.295906	0.267135
-376.2270697	142.4495858	0.267135
-266.0219564	301.7426796	0.267135
-221.7706785	335.6950756	0.267135
-173.2285569	363.181222	0.267135
-147.6311554	374.304491	0.267135
-94.44077882	391.1180123	0.267135
16.32446706	402.0686566	0.267135
125.840706	382.1845714	0.267135
152.0091541	372.4870614	0.267135
177.441736	361.0067678	0.267135
202.0357137	347.8299536	0.267135
225.6822477	333.0181974	0.267135
401.0846512	0.787528883	6.68839
400.0821579	-27.80105278	6.68839
397.4155511	-55.49949596	6.68839
392.748507	-82.94408732	6.68839
386.0578057	-109.9714588	6.68839
377.5324199	-136.4785417	6.68839
367.0403919	-162.2668598	6.68839
354.8430779	-187.2854463	6.68839
340.9481178	-211.3967894	6.68839
325.6365352	-234.6405507	6.68839
308.6566508	-256.7070267	6.68839
290.1222672	-277.4891545	6.68839
270.212306	-296.9594469	6.68839
249.0546208	-315.0751002	6.68839
226.6194227	-331.5896917	6.68839
203.0600415	-346.4537242	6.68839
178.5544233	-359.6955533	6.68839
153.1900014	-371.2069926	6.68839
127.0807604	-380.9087122	6.68839
100.5938642	-388.6178331	6.68839
73.15051844	-394.6848785	6.68839
45.61182437	-398.7827484	6.68839
17.85519962	-400.9223643	6.68839
-9.980023715	-401.189707	6.68839
-37.7679794	-399.5434882	6.68839
-65.3825854	-396.0164796	6.68839
-92.68528559	-390.5636494	6.68839
-119.5061507	-383.1012442	6.68839
-145.7398295	-373.8033328	6.68839
-171.160518	-362.5021722	6.68839
-195.7468694	-349.5311858	6.68839
-219.49208	-335.0998449	6.68839
-242.2943354	-319.2109985	6.68839
-263.9990399	-301.8293025	6.68839
-284.3463762	-282.8614262	6.68839
-303.3311217	-262.864879	6.68839
-321.3278013	-241.2597376	6.68839
-337.3618859	-218.4580591	6.68839
-351.8562403	-194.6358958	6.68839
-364.5115542	-169.7809365	6.68839
-375.4807044	-144.1335383	6.68839
-384.6283343	-117.7762199	6.68839
-391.9649744	-90.85260279	6.68839
-397.2997039	-63.72245009	6.68839
-397.3749159	-63.20108144	6.68839
-400.7366125	-35.76478986	6.68839
-400.7526517	-35.49833086	6.68839
-402.1702033	-7.630779626	6.68839
-401.651583	19.99540028	6.68839
-399.2940772	48.05828415	6.68839
-395.1876419	75.65774488	6.68839
-388.9092241	102.8486556	6.68839
-380.7785912	129.53862	6.68839
-370.7387757	155.5625898	6.68839
-358.9998192	180.8565242	6.68839
-345.583355	205.2984484	6.68839
-330.5643567	228.7911992	6.68839
-313.8870552	251.1383217	6.68839
-295.7265501	272.2967008	6.68839
-276.1688986	292.1731846	6.68839
-255.3246583	310.704629	6.68839
-233.2231481	327.7284381	6.68839
-209.9152012	343.0609861	6.68839
-185.6362276	356.8015093	6.68839
-160.4535828	368.8067252	6.68839
-134.5080119	379.06079	6.68839
-107.9087836	387.4778184	6.68839
-80.78735252	394.0191467	6.68839
-53.28314725	398.701622	6.68839
-25.51671537	401.4396219	6.68839
2.373256997	402.2959535	6.68839
30.24313506	401.0972428	6.68839
57.98061795	398.0262613	6.68839
85.43040365	393.0384718	6.68839
112.4843303	386.2173311	6.68839
138.969492	377.4437268	6.68839
164.7589304	366.8106959	6.68839
189.7762685	354.4807195	6.68839
213.8892809	340.4669069	6.68839
237.0297031	324.8939863	6.68839
258.9613309	307.6572233	6.68839
279.5876459	288.8952175	6.68839
298.9078127	268.7790533	6.68839
316.7794524	247.3795055	6.68839
347.6725384	201.336096	6.68839
360.8731233	176.4932342	6.68839
372.1443743	151.0138103	6.68839
381.7639447	124.8681954	6.68839
389.2804311	98.04777616	6.68839
